0,[ -7.93885  -5.41777 462.75   ],[ -1.     0.   462.75],[ -7.93885   5.41777 462.75   ],[-25.99    8.    205.667],[-25.99    8.    257.083],[-25.99   8.   308.5 ],[-25.99    8.    359.917],[-25.99    8.    411.333],[ -7.93885  -5.41777 154.25   ],[ -1.     0.   154.25],[ -7.93885   5.41777 154.25   ],[-25.99   -8.    205.667],[-25.99   -8.    257.083],[-25.99  -8.   308.5 ],[-25.99   -8.    359.917],[-25.99   -8.    411.333],[ -7.93885  -5.41777 411.333  ],[ -7.93885  -5.41777 359.917  ],[ -7.93885  -5.41777 308.5    ],[ -7.93885  -5.41777 257.083  ],[ -7.93885  -5.41777 205.667  ],[ -1.      0.    411.333],[ -1.      0.    359.917],[ -1.    0.  308.5],[ -1.      0.    257.083],[ -1.      0.    205.667],[ -7.93885   5.41777 411.333  ],[ -7.93885   5.41777 359.917  ],[ -7.93885   5.41777 308.5    ],[ -7.93885   5.41777 257.083  ],[ -7.93885   5.41777 205.667  ],[-68.9543   0.     462.75  ],[-67.4816    4.81704 462.75   ],[-67.4816    4.81704 601.     ],[-68.9543   0.     601.    ],[-67.4816    4.81704 508.833  ],[-67.4816    4.81704 554.917  ],[-68.9543   0.     515.753 ],[-67.4816   -4.81704 462.75   ],[-67.4816   -4.81704 601.     ],[-67.4816   -4.81704 515.573  ],[-25.99  -8.   462.75],[-95.3292   0.     601.    ],[-95.3292   0.     617.    ],[-67.4816   -4.81704 617.     ],[-25.99  -8.   617.  ],[-25.99   -8.    501.312],[-25.99   -8.    539.875],[-25.99   -8.    578.438],[-25.99   8.   462.75],[-25.99   8.   617.  ],[-67.4816    4.81704 617.     ],[-25.99    8.    501.312],[-25.99    8.    539.875],[-25.99    8.    578.438],[ -7.93888  -5.41778 617.     ],[-1.00000e+00  4.65673e-05  6.17000e+02],[ -7.93888   5.41778 617.     ],[ -7.93885   5.41777 501.312  ],[ -7.93885   5.41777 539.875  ],[ -7.93885   5.41777 578.438  ],[ -1.      0.    501.312],[ -1.      0.    539.875],[ -1.      0.    578.438],[ -7.93885  -5.41777 501.312  ],[ -7.93885  -5.41777 539.875  ],[ -7.93885  -5.41777 578.438  ],[-68.9543   0.     154.25  ],[-67.4816    4.81704 154.25   ],[-68.9543   0.     119.    ],[-67.4816    4.81704 119.     ],[-67.4816   -4.81704 154.25   ],[-67.4816   -4.81704 119.     ],[-95.3292   0.     119.    ],[-25.99  -8.   154.25],[-25.99  -8.     0.  ],[-67.4816   -4.81704   0.     ],[-95.3292   0.       0.    ],[-25.99    -8.      38.5625],[-25.99   -8.     77.125],[-25.99   -8.    115.688],[-95.3292   0.      59.5   ],[-67.4816   -4.81704  16.4696 ],[-67.4816   -4.81704  59.5    ],[-67.4816   -4.81704 103.188  ],[-52.329    -6.52612  22.6307 ],[-58.0209   -5.95845  65.4962 ],[-58.2008   -5.93905  90.0274 ],[-25.99   8.   154.25],[-67.4816    4.81704   0.     ],[-25.99   8.     0.  ],[-25.99     8.      38.5625],[-25.99    8.     77.125],[-25.99    8.    115.688],[-67.4816    4.81704 102.491  ],[-67.4816    4.81704  59.5    ],[-67.4816    4.81704  19.1801 ],[-7.93888 -5.41778  0.     ],[-1.00000e+00 -9.15574e-05  0.00000e+00],[-7.93886  5.41777  0.     ],[ -7.93885  -5.41777 115.688  ],[-7.93885 -5.41777 77.125  ],[-7.93885 -5.41777 38.5625 ],[ -1.      0.    115.688],[-1.     0.    77.125],[-1.      0.     38.5625],[ -7.93885   5.41777 115.688  ],[-7.93885  5.41777 77.125  ],[-7.93885  5.41777 38.5625 ],[-67.4816    4.81704 186.278  ],[-67.4816    4.81704 225.048  ],[-67.4816    4.81704 257.083  ],[-67.4816    4.81704 286.818  ],[-67.4816    4.81704 330.134  ],[-67.4816    4.81704 359.917  ],[-67.4816    4.81704 394.194  ],[-67.4816    4.81704 428.472  ],[-67.4816   -4.81704 186.278  ],[-67.4816   -4.81704 222.806  ],[-67.4816   -4.81704 257.083  ],[-67.4816   -4.81704 283.869  ],[-67.4816   -4.81704 328.56   ],[-67.4816   -4.81704 359.917  ],[-67.4816   -4.81704 393.152  ],[-67.4816   -4.81704 433.271  ],[-68.9543   0.     186.83  ],[-68.9543   0.     221.726 ],[-68.9543   0.     246.8   ],[-68.9543   0.     281.668 ],[-68.9543   0.     308.5   ],[-68.9543   0.     335.008 ],[-68.9543   0.     370.2   ],[-68.9543   0.     395.534 ],[-68.9543   0.     435.96  ],[-1.22096e+01  7.90192e-02  4.37294e+02],[-51.5687    -0.489148 137.63    ],[-17.596     -0.194101  17.9157  ],[-46.4323   -0.12303  15.2577 ],[-1.11728e+01 -4.50147e-02  5.98503e+02],[-46.2645    -0.461065 173.528   ],[-10.4697    -0.272068 179.85    ],[-49.7809    1.40298 445.19   ],[-1.22455e+01  6.79258e-02  2.37409e+02]
[ -1.      0.    578.438],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.487042065706024e-05,2.094508042095632,0.0,0.0,3.461827127184007e-05,4.4709681217669695e-08,0.0,2.094523291562741,0.0,0.0,0.0,4.929496828941365e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45098655565964e-08,0.0,0.0,0.0,0.0
[ -7.93885  -5.41777 501.312  ],1.6746908312334328,2.9841227210120223,0.8886259791260899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.743804803183981e-07,0.2892017089630458,0.0,0.13159262265895555,0.0,0.0,0.36039708731650716,0.0,0.0,0.0,0.0,0.0,0.00017947713895721194,0.0,0.0,1.6365563011416293,0.0,0.0,0.0,6.795842303368778e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ -7.93885  -5.41777 539.875  ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20384435720520272,2.3676595134628684,0.0,0.0,0.0,0.9055620604346556,0.0,0.0,0.0,0.0,0.0,0.0,0.0002228717939456895,0.0,3.273259533269621,3.3027330125724006e-05,0.0,6.795842303368778e-08,0.0,5.331254399624611e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[ -7.93885  -5.41777 578.438  ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.518313335794713e-08,0.0,0.0,3.456869788781744e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.291260636160403e-05,0.0,0.0,0.0,8.49663242917044e-05,0.0,0.0,2.7255742492986046e-08,4.929496828941365e-08,0.0,5.331254399624611e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233724325475882e-06,0.0,0.0,0.0,0.0
[-68.9543   0.     154.25  ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6097545194503676e-08,1.6779679473321942,0.0,4.471527545057888e-09,1.9998252223234704e-09,0.0,1.1204571635619666e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4695715539533738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.838918454203537e-08,0.0,0.0,0.0
[-67.4816    4.81704 154.25   ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6097545194503676e-08,0.0,2.0975014528916864e-09,83.9078942094027,0.0,0.0,0.0,1.879454382043604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.434497440185824e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.87964579882252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.636627079566558e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.712409968931877e-09,0.0,0.0,0.0,2.3596226124204314e-05,0.0,0.0,0.0
[-68.9543   0.     119.    ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6779679473321942,2.0975014528916864e-09,0.0,7.44175685150333,0.0,4.762599430722711e-09,9.311835610570006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.973593954073964e-06,0.0,0.0,1.518171153539373,0.0,0.0,0.0,0.0,0.0,5.50737560054518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-67.4816    4.81704 119.     ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9078942094027,7.44175685150333,0.0,0.0,0.0,13.27195447660262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.533310145352775,0.0,0.0,0.0,0.0,4.215020914183161e-09,206.5080434648396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0445044150892684e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-67.4816   -4.81704 154.25   ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.471527545057888e-09,0.0,0.0,0.0,0.0,51.51219252879339,0.0,5.984699321419932e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.959365918406085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.480328930660421e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9927493707434567e-07,0.0,0.0,0.0
[-67.4816   -4.81704 119.     ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9998252223234704e-09,0.0,4.762599430722711e-09,0.0,51.51219252879339,0.0,12.884075347528908,7.4419456697663575,0.0,0.0,0.0,0.0,0.0,2.6001522783072146e-06,0.0,0.0,0.0,122.85407606066323,0.0,0.0,9.627606576944077,0.0,0.0,0.0,0.0,0.0,1.888309517115718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-95.3292   0.     119.    ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.311835610570006,13.27195447660262,0.0,12.884075347528908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.053240143366558,0.0,0.0,17.768292662885777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20821149441009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-25.99  -8.   154.25],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4146113629953404,0.0,2.5939540895413704e-08,9.778195060865633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1204571635619666e-06,1.879454382043604e-05,0.0,0.0,5.984699321419932e-09,7.4419456697663575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171316272269457e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544992213183484,0.0,0.0,0.0,0.0,0.11038924160677087,0.0,0.0,0.0,0.0,0.0,0.0,2.2124389649286016e-09,0.0,0.0,0.0,0.0,0.0,0.18620632340820317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5793098146959395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1153303266632483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-25.99  -8.     0.  ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3765419065593802e-09,0.0,4.519760660403956e-11,0.0,0.0,0.0,3.6076533691564436,0.0,0.0,5.722612771795706,0.0,0.0,0.0,0.0,-1.3175580553048682e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.3076210917725e-09,0.0,-1.3099304615304115e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-67.4816   -4.81704   0.     ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3765419065593802e-09,0.0,-1.4545664765848532e-09,0.0,0.0,0.0,0.0,1.759730719416708e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.3785456405652447e-09,-1.3175580553048682e-09,0.0,0.0,0.0,0.0,0.0,0.5060744111167736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-95.3292   0.       0.    ],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4545664765848532e-09,0.0,0.0,0.0,0.0,80.80012351878108,16.574860445080954,0.0,0.0,0.0,0.0,0.0,0.0,-1.3785456405652447e-09,0.0,0.0,0.0,0.0,0.0,0.0,15.80365958022579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-25.99    -8.      38.5625],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.519760660403956e-11,0.0,0.0,0.0,6.987422470230715e-08,0.0,0.0,0.0,0.0,0.0,4.430633543133728e-06,6.326575084267746e-07,0.0,0.0,0.0,0.0,6.775546686350476e-08,0.0,0.0,0.0,0.0,0.0,6.837432452002077e-09,0.0,0.0,0.0,0.0,8.482943046328203e-09,0.0,0.0,0.0,0.0,0.0,4.391762880911959e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-25.99   -8.     77.125],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.987422470230715e-08,0.0,2.656923098062621e-09,0.0,0.0,0.0,0.0,0.0,2.8634748204816687e-09,6.310749101616106e-08,0.0,0.0,0.0,0.0,5.2171002449228615e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.177625745194262e-07,3.2037766799092666e-08,0.0,0.0,0.0,0.0,0.0,1.2185566469176137e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[-25.99   -8.    115.688],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6001522783072146e-06,0.0,3.171316272269457e-09,0.0,0.0,0.0,0.0,2.656923098062621e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9385533108665247e-08,0.0,0.0,0.0,0.0,9.952683066852699e-09,1.9517037665034437e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.601573557435055e-09,2.9471381044481964e-08,0.0,0.0,0.0,0.0,1.1233709343724986e-05,1.3037713289840793e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
